StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-10,09:54:22,22700.0,5000.0,113500000.0,22800.0,1.0,22700.0,1.0,22600.0,1.0,22500.0,1,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0
000629.SZ,2020-08-10,09:54:23,22700.0,4400.0,99440000.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:24,22600.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:25,22600.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:26,22600.0,6500.0,147108000.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:27,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:28,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:29,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:30,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:31,22700.0,800.0,18160000.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:32,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:33,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:34,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:35,22700.0,2000.0,45200000.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:36,22600.0,20000.0,454000000.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:37,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
000629.SZ,2020-08-10,09:54:38,22700.0,0.0,0.0,22600.0,1.0,22500.0,1.0,22400.0,1.0,22300.0,1,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1.0,21700.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0
