StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-27,09:30:01,21600.0,50000.0,1080000000.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.16,20600.0,0.18,21600.0,1.0,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:02,21600.0,98300.0,2122788500.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.16,20600.0,0.18,21600.0,0.26,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:03,21500.0,31795.0,688298160.0,21600.0,0.41,21500.0,1.0,21400.0,1.0,21300.0,1,21200.0,1.0,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0
000629.SZ,2020-08-27,09:30:04,21700.0,900.0,19440000.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1,21200.0,1.0,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0
000629.SZ,2020-08-27,09:30:05,21600.0,4500.0,97200000.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1,21200.0,1.0,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0
000629.SZ,2020-08-27,09:30:06,21600.0,40905.0,883548000.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,20600.0,1.0,21600.0,0.62,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:07,21600.0,0.0,0.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,20600.0,1.0,21600.0,0.64,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:08,21600.0,0.0,0.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,20600.0,1.0,21600.0,0.64,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:09,21600.0,0.0,0.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,20600.0,1.0,21600.0,0.64,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
000629.SZ,2020-08-27,09:30:10,21600.0,0.0,0.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1,21100.0,1.0,21000.0,1.0,20900.0,1.0,20800.0,1.0,20700.0,0.17,20600.0,1.0,21600.0,0.64,21700.0,1.0,21800.0,1.0,21900.0,1.0,22000.0,1.0,22100.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0
