StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-13,09:30:01,22200.0,0.4258503401360544,9453.877551020409,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,0.97,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:02,22200.0,1.0,22188.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,0.98,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:03,22200.0,0.8585034013605443,19058.775510204083,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:04,22200.0,0.436734693877551,9685.902040816329,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:05,22200.0,0.8312925170068027,18454.69387755102,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:06,22200.0,0.3687074829931973,8171.663945578231,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:07,22200.0,0.110204081632653,2446.530612244898,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:08,22200.0,0.0,0.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:09,22200.0,0.0040816326530612,90.6122448979592,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
000629.SZ,2020-08-13,09:30:10,22200.0,0.0,0.0,22100.0,1.0,22000.0,1.0,21900.0,1.0,21800.0,1,21700.0,1.0,21600.0,1.0,21500.0,1.0,21400.0,1.0,21300.0,1.0,21200.0,1.0,22200.0,1.0,22300.0,1.0,22400.0,1.0,22500.0,1.0,22600.0,1.0,22700.0,1.0,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0
