StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-05,09:30:14,22800.0,0.0122448979591836,279.1836734693877,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.15,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:15,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.63,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:16,22800.0,1.0,22800.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:17,22800.0,0.0217687074829931,495.912925170068,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:18,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:19,22800.0,0.0680272108843537,1551.0204081632655,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:20,22800.0,0.0380952380952381,868.5714285714287,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:21,22800.0,0.1360544217687075,3102.040816326531,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,0.82,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:22,22800.0,0.273469387755102,6234.828571428571,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:23,22700.0,0.001360544217687,31.020408163265305,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
