StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-06,09:30:01,22800.0,1.0,22805.0,22800.0,1.0,22700.0,1.0,22600.0,1.0,22500.0,1,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,0.07,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0
000629.SZ,2020-08-06,09:30:02,22800.0,1.0,22885.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:03,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:04,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:05,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:06,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:07,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:08,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:09,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
000629.SZ,2020-08-06,09:30:10,22900.0,0.0,0.0,22900.0,1.0,22800.0,1.0,22700.0,1.0,22600.0,1,22500.0,1.0,22400.0,1.0,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0,23800.0,1.0,23900.0,1.0
